Barcode	Description	UnitRRP	Category	CategoryID	CategoryFullNodeList
9770038695127	Spectator	320	606	::News/Mags::Magazines::News & Current Affairs::Domestic
9770038695134	The Spectator	350	606	::News/Mags::Magazines::News & Current Affairs::Domestic
9770038695967	Spectator (The)	395	606	::News/Mags::Magazines::News & Current Affairs::Domestic
9770038695998	Spectator (The)	495	606	::News/Mags::Magazines::News & Current Affairs::Domestic
9770038745129	Der Spiegel	499	502	::News/Mags::Magazines::Foreign Language::Germany
9770038909002	The Stage	200	668	::News/Mags::Magazines::Trade & Professional::Entertainment 
9770038909019	The Stage	170	668	::News/Mags::Magazines::Trade & Professional::Entertainment 
9770038909088	Stage (The)	140	668	::News/Mags::Magazines::Trade & Professional::Entertainment 
9770038909095	The Stage	150	668	::News/Mags::Magazines::Trade & Professional::Entertainment 
9770038909101	The Stage	160	668	::News/Mags::Magazines::Trade & Professional::Entertainment 
9770038909118	The Stage	170	668	::News/Mags::Magazines::Trade & Professional::Entertainment 
9770039123063	Stern (German)	400	502	::News/Mags::Magazines::Foreign Language::Germany
9770039123094	Stern	500	502	::News/Mags::Magazines::Foreign Language::Germany
9770039204151	The Strad	495	595	::News/Mags::Magazines::Music::Classical
9770039519071	Sunday-Expres	135	691	::News/Mags::News::National
9770039519378	Sunday Express	120	691	::News/Mags::News::National
9770039519477	The Express On Sun	140	691	::News/Mags::News::National
9770039519774	The Sunday Express	135	691	::News/Mags::News::National
9770039519873	Sunday Express	130	691	::News/Mags::News::National
9770039519880	Sunday Express	130	691	::News/Mags::News::National
9770039524471	Sunday Mercury	95	401	::News/Mags::News::Local
9770039524570	Sunday Mercury	100	401	::News/Mags::News::Local
9770039603961	Surfer	475	658	::News/Mags::Magazines::Sport::Watersport
9770039603978	Surfer	520	658	::News/Mags::Magazines::Sport::Watersport
9770039883165	Tablet (The)	250	517	::News/Mags::Magazines::General Interest::Religion
9770040617087	This England	425	497	::News/Mags::Magazines::Countryside & County::National
9770040617094	This England	450	497	::News/Mags::Magazines::Countryside & County::National
9770040617117	This England	460	497	::News/Mags::Magazines::Countryside & County::National
9770040788022	Times Higher Ed S	130	666	::News/Mags::Magazines::Trade & Professional::Education
9770040788039	Times Higher Ed S	140	666	::News/Mags::Magazines::Trade & Professional::Education
9770040788046	Times Higher Ed S	150	666	::News/Mags::Magazines::Trade & Professional::Education
9770040788053	Times Higher Ed S	170	666	::News/Mags::Magazines::Trade & Professional::Education
9770040788985	Tes	100	666	::News/Mags::Magazines::Trade & Professional::Education
9770041282062	Tribune	200	606	::News/Mags::Magazines::News & Current Affairs::Domestic
9770041337137	Trout & Salmon	310	641	::News/Mags::Magazines::Sport::Angling::Game
9770041337144	Trout & Salmon	320	641	::News/Mags::Magazines::Sport::Angling::Game
9770041337151	Trout & Salmon	330	641	::News/Mags::Magazines::Sport::Angling::Game
9770041337168	Trout N Salmon Mag	340	641	::News/Mags::Magazines::Sport::Angling::Game
9770041337175	Trout Salmon	360	641	::News/Mags::Magazines::Sport::Angling::Game
9770041348041	True Confessions	200	681	::News/Mags::Magazines::Womens Interest::Romantic Fiction
9770041822039	Universe	130	517	::News/Mags::Magazines::General Interest::Religion
9770042800111	Vogue Usa Magazine	595	686	::News/Mags::Magazines::Womens Interest::Womens Lifestyle / Fashion
9770042800135	Vogue Comag	695	686	::News/Mags::Magazines::Womens Interest::Womens Lifestyle / Fashion
9770042800982	Vogue Usa	650	686	::News/Mags::Magazines::Womens Interest::Womens Lifestyle / Fashion
9770042800999	Vogue Usa	500	686	::News/Mags::Magazines::Womens Interest::Womens Lifestyle / Fashion
9770042802009	Vogue (It)	900	503	::News/Mags::Magazines::Foreign Language::Italy
9770043575155	House & Garden	340	677	::News/Mags::Magazines::Womens Interest::Home Interest
9770043575179	House N Gardens	360	677	::News/Mags::Magazines::Womens Interest::Home Interest
9770043575186	House And Garden	370	677	::News/Mags::Magazines::Womens Interest::Home Interest
9770043575193	House And Garden	380	677	::News/Mags::Magazines::Womens Interest::Home Interest
9770043575209	House Garden	390	677	::News/Mags::Magazines::Womens Interest::Home Interest
9770043575605	House & Garden	360	677	::News/Mags::Magazines::Womens Interest::Home Interest
9770043722382	S Lives	99	689	::News/Mags::Magazines::Womens Interest::Womens Weeklies
9770043736440	Mag	99	689	::News/Mags::Magazines::Womens Interest::Womens Weeklies
9770043741369	Mag	94	689	::News/Mags::Magazines::Womens Interest::Womens Weeklies
9770043998213	Yachting Monthly	430	562	::News/Mags::Magazines::Leisure Interests::Yatching
9770043998220	Yatching Monthly	440	562	::News/Mags::Magazines::Leisure Interests::Yatching
9770044062104	Yorkshire Life	295	498	::News/Mags::Magazines::Countryside & County::Regional
9770044062111	Yorkshire Life	315	498	::News/Mags::Magazines::Countryside & County::Regional
9770044207079	Die Zeit 	450	502	::News/Mags::Magazines::Foreign Language::Germany
9770045885146	Country Life	300	497	::News/Mags::Magazines::Countryside & County::National
9770045885665	Country.Life	375	497	::News/Mags::Magazines::Countryside & County::National
9770045885672	Country Life	375	497	::News/Mags::Magazines::Countryside & County::National
9770045885702	Country Life	320	497	::News/Mags::Magazines::Countryside & County::National
9770047149024	Iron Man	360	643	::News/Mags::Magazines::Sport::Bodybuilding
9770047817176	Mother & Baby	235	680	::News/Mags::Magazines::Womens Interest::Parenthood
9770047817190	Mother & Baby	260	680	::News/Mags::Magazines::Womens Interest::Parenthood
9770047817206	Mother & Baby	270	680	::News/Mags::Magazines::Womens Interest::Parenthood
9770047817213	Mother And Baby	290	680	::News/Mags::Magazines::Womens Interest::Parenthood
9770047817930	Mother & Baby	399	680	::News/Mags::Magazines::Womens Interest::Parenthood
9770047817947	Mother & Baby	349	680	::News/Mags::Magazines::Womens Interest::Parenthood
9770047841072	Muscular Development	395	643	::News/Mags::Magazines::Sport::Bodybuilding
9770048830044	Right On	325	601	::News/Mags::Magazines::Music::Pop
9770048975189	Scots Magazine	180	497	::News/Mags::Magazines::Countryside & County::National
9770048975196	Scots Magazine	190	497	::News/Mags::Magazines::Countryside & County::National
9770048975202	Scots Magazine	199	497	::News/Mags::Magazines::Countryside & County::National
9770048975219	The Scots Magazine	200	497	::News/Mags::Magazines::Countryside & County::National
9770048975226	The Scots Magazine	230	497	::News/Mags::Magazines::Countryside & County::National
9770048975233	The Scots Magazine	250	497	::News/Mags::Magazines::Countryside & County::National
9770049392107	The Time Higher Educatio	220	666	::News/Mags::Magazines::Trade & Professional::Education
9770071808072	Old Moores Almanac	250	511	::News/Mags::Magazines::General Interest::Astrology
9770071808089	Old Moores Almanack	275	511	::News/Mags::Magazines::General Interest::Astrology
9770090202004	Penthouse	399	572	::News/Mags::Magazines::Magazines: Adult::Top Shelf General
9770090202998	Penthouse	499	572	::News/Mags::Magazines::Magazines: Adult::Top Shelf General
9770093519774	Sunday Express	135	691	::News/Mags::News::National
9770093767036	People	199	689	::News/Mags::Magazines::Womens Interest::Womens Weeklies
9770112364017	Tattoo Ideas Presents	450	520	::News/Mags::Magazines::General Interest::Tattoo
9770112364987	Fairy Tatoo	540	520	::News/Mags::Magazines::General Interest::Tattoo
9770137463009	Pilka Nozna	290	504	::News/Mags::Magazines::Foreign Language::Other Language
9770137471004	Pilka Nozna 	134	500	::News/Mags::Magazines::Foreign Language::Eastern Europe
9770140291163	Model Boats	385	545	::News/Mags::Magazines::Leisure Interests::Modelling
9770140291194	Model Boats	435	545	::News/Mags::Magazines::Leisure Interests::Modelling
9770140453066	Treasure Hunting	375	532	::News/Mags::Magazines::Leisure Interests::Collecting
9770140453073	Treasure Hunting	385	532	::News/Mags::Magazines::Leisure Interests::Collecting
9770140454162	Bike	380	581	::News/Mags::Magazines::Motorcycling::General
9770140454179	Bike	399	581	::News/Mags::Magazines::Motorcycling::General
9770140454186	Bike	410	581	::News/Mags::Magazines::Motorcycling::General
9770140454957	Classic Bike	599	580	::News/Mags::Magazines::Motorcycling::Classics
9770140757171	Tgo The Great Outdoor	360	531	::News/Mags::Magazines::Leisure Interests::Camping /Walking /Climbing
9770141055214	Cosmopolitan	320	686	::News/Mags::Magazines::Womens Interest::Womens Lifestyle / Fashion
9770141055221	Cosmopolitan Mag	330	686	::News/Mags::Magazines::Womens Interest::Womens Lifestyle / Fashion
9770141055238	Cosmopoliton	340	686	::News/Mags::Magazines::Womens Interest::Womens Lifestyle / Fashion
9770141055245	Cospolitan	350	686	::News/Mags::Magazines::Womens Interest::Womens Lifestyle / Fashion
9770141055252	Lust Vo5	360	686	::News/Mags::Magazines::Womens Interest::Womens Lifestyle / Fashion
9770141055917	Cosmopolitan	370	686	::News/Mags::Magazines::Womens Interest::Womens Lifestyle / Fashion
9770141055924	Cosmopolitan Magazine	360	686	::News/Mags::Magazines::Womens Interest::Womens Lifestyle / Fashion
9770141055931	Cosmopolitan	250	686	::News/Mags::Magazines::Womens Interest::Womens Lifestyle / Fashion
9770141055948	Cosmopolitan Magazine	350	686	::News/Mags::Magazines::Womens Interest::Womens Lifestyle / Fashion
9770141055955	Cosmopolitan	200	686	::News/Mags::Magazines::Womens Interest::Womens Lifestyle / Fashion
9770141055993	Cosmopolitan	200	686	::News/Mags::Magazines::Womens Interest::Womens Lifestyle / Fashion
9770141114225	Company	199	690	::News/Mags::Magazines::Womens Interest::Young Women
9770141114232	Company	200	690	::News/Mags::Magazines::Womens Interest::Young Women
9770141114249	Mag	250	690	::News/Mags::Magazines::Womens Interest::Young Women
9770141114256	Mag	260	690	::News/Mags::Magazines::Womens Interest::Young Women
9770141114355	Company 	430	690	::News/Mags::Magazines::Womens Interest::Young Women
9770141114942	Company	125	690	::News/Mags::Magazines::Womens Interest::Young Women
9770141114959	Company Price Test	250	690	::News/Mags::Magazines::Womens Interest::Young Women
9770141114966	Company	220	690	::News/Mags::Magazines::Womens Interest::Young Women
9770141114973	Company Mag	100	690	::News/Mags::Magazines::Womens Interest::Young Women
9770141114980	Company	225	690	::News/Mags::Magazines::Womens Interest::Young Women
9770141346176	Diver 	440	658	::News/Mags::Magazines::Sport::Watersport
9770141705171	Sporting Gun	300	656	::News/Mags::Magazines::Sport::Shooting
9770141705188	Sporting Gun	310	656	::News/Mags::Magazines::Sport::Shooting
9770141705195	Sporting Gun	320	656	::News/Mags::Magazines::Sport::Shooting
9770141705201	Sporting Gun	340	656	::News/Mags::Magazines::Sport::Shooting
9770141705218	Sporting Gun	350	656	::News/Mags::Magazines::Sport::Shooting
9770141705225	Sporting Gun	360	656	::News/Mags::Magazines::Sport::Shooting
9770141705232	Sporting Gun	370	656	::News/Mags::Magazines::Sport::Shooting
9770141705973	Sporting Gun Mag	310	656	::News/Mags::Magazines::Sport::Shooting
9770141705980	Sporting Gun Mag	300	656	::News/Mags::Magazines::Sport::Shooting
9770141926125	Motorcaravan & Motorhome	310	586	::News/Mags::Magazines::Motoring::Caravanning
9770141926149	Motorcaravan & Motorhome	340	586	::News/Mags::Magazines::Motoring::Caravanning
9770141926156	Motorcaravan & Motorhome	350	586	::News/Mags::Magazines::Motoring::Caravanning
9770141926163	Motorcaravan & Motorhome	375	586	::News/Mags::Magazines::Motoring::Caravanning
9770141926170	Motorcaravan Motorhome Mon	395	586	::News/Mags::Magazines::Motoring::Caravanning
9770142890173	Classic Bike	360	580	::News/Mags::Magazines::Motorcycling::Classics
9770142890180	Classic Bike	380	580	::News/Mags::Magazines::Motorcycling::Classics
9770142890197	Classic Bike	390	580	::News/Mags::Magazines::Motorcycling::Classics
9770142890203	Mag	399	580	::News/Mags::Magazines::Motorcycling::Classics
9770142910154	Trout Fisherman	310	641	::News/Mags::Magazines::Sport::Angling::Game
9770142910161	Trout	320	641	::News/Mags::Magazines::Sport::Angling::Game
9770142910178	Trout Fisherman	330	641	::News/Mags::Magazines::Sport::Angling::Game
9770142910185	Trout Fisherman	340	640	::News/Mags::Magazines::Sport::Angling::Coarse
9770142950716	Scottish Gardener	150	523	::News/Mags::Magazines::Home Interests::Gardening
9770143691137	Hairdressers Journal	215	659	::News/Mags::Magazines::Trade & Professional
9770143691144	Hairdressers Journal	215	659	::News/Mags::Magazines::Trade & Professional
9770143691151	Hairdressers Journal	225	659	::News/Mags::Magazines::Trade & Professional
9770143691175	Hj	245	659	::News/Mags::Magazines::Trade & Professional
9770143691182	Hairdressers Journal	255	659	::News/Mags::Magazines::Trade & Professional
9770143691199	Hj	255	659	::News/Mags::Magazines::Trade & Professional
9770143691205	Hairdresser Journal	265	659	::News/Mags::Magazines::Trade & Professional
9770143726150	Classic Cars	390	587	::News/Mags::Magazines::Motoring::Classics
9770143726167	Classic Cars	399	587	::News/Mags::Magazines::Motoring::Classics
9770143726174	Classic Cars	420	587	::News/Mags::Magazines::Motoring::Classics
9770143726181	Classic Cars	430	587	::News/Mags::Magazines::Motoring::Classics
9770143726204	Classic Cars	460	587	::News/Mags::Magazines::Motoring::Classics
9770143726983	Classic Cars	470	587	::News/Mags::Magazines::Motoring::Classics
9770143796160	Hair	299	676	::News/Mags::Magazines::Womens Interest::Hair
9770143796177	Hair	199	676	::News/Mags::Magazines::Womens Interest::Hair
9770143849002	Times Educational Mag Scot	195	666	::News/Mags::Magazines::Trade & Professional::Education
9770144293118	Popular Crafts	399	533	::News/Mags::Magazines::Leisure Interests::Crafts
9770144546115	Hobbies Annual	315	533	::News/Mags::Magazines::Leisure Interests::Crafts
9770144546122	Hobbies Annual	320	533	::News/Mags::Magazines::Leisure Interests::Crafts
9770144693093	Majesty	295	684	::News/Mags::Magazines::Womens Interest::Womens General Interest
9770144693109	Majesty	310	684	::News/Mags::Magazines::Womens Interest::Womens General Interest
9770144693116	Majesty	340	684	::News/Mags::Magazines::Womens Interest::Womens General Interest
9770144820727	Lloyds List 	675	691	::News/Mags::News::National
9770144820734	Lloyds List	675	691	::News/Mags::News::National
9770144820741	Lloyds List	680	691	::News/Mags::News::National
9770147712975	Vintage Spirit	299	558	::News/Mags::Magazines::Leisure Interests::Transport General
9770147712982	Vintage Spirit	450	558	::News/Mags::Magazines::Leisure Interests::Transport General
9770147712999	Vintage Spirit	399	558	::News/Mags::Magazines::Leisure Interests::Transport General
9770153109271	L Equipe	160	501	::News/Mags::Magazines::Foreign Language::France
9770153109363	L Equipe Sat	150	694	::News/Mags::News::Foreign Language::France
9770153109424	L Equipe Tue	160	694	::News/Mags::News::Foreign Language::France
9770153109431	L Equipe	160	501	::News/Mags::Magazines::Foreign Language::France
9770153109448	L Equipe	160	501	::News/Mags::Magazines::Foreign Language::France
9770153109455	L Equipe	160	501	::News/Mags::Magazines::Foreign Language::France
9770153109462	L Equipe	160	501	::News/Mags::Magazines::Foreign Language::France
9770153109530	Liquipe	170	694	::News/Mags::News::Foreign Language::France
9770153109561	L Equipe	300	501	::News/Mags::Magazines::Foreign Language::France
9770153109615	Lequipe	180	694	::News/Mags::News::Foreign Language::France
9770153109622	Lequip	180	694	::News/Mags::News::Foreign Language::France
9770153109646	Lequipe	180	694	::News/Mags::News::Foreign Language::France
9770153109653	Liquipe	180	694	::News/Mags::News::Foreign Language::France
9770153483449	Les Echos	140	694	::News/Mags::News::Foreign Language::France
9770164211093	Fangoria	595	519	::News/Mags::Magazines::General Interest::Sci-Fi
9770164358002	Snap Pixie Featurinh Gossip	0	679	::News/Mags::Magazines::Womens Interest::Needlecraft
9770172205114	Bunte	360	502	::News/Mags::Magazines::Foreign Language::Germany
9770172205145	Bunte	420	502	::News/Mags::Magazines::Foreign Language::Germany
9770174490174	Frankfurter	270	695	::News/Mags::News::Foreign Language::Germany
9770174490211	Franffurter Allgemeine	230	695	::News/Mags::News::Foreign Language::Germany
9770174490228	Frankfurter Allg Tue	230	695	::News/Mags::News::Foreign Language::Germany
9770174490242	Frankfurter Allermeine	230	695	::News/Mags::News::Foreign Language::Germany
9770174490266	Frankffurter Allgemeine	230	695	::News/Mags::News::Foreign Language::Germany
9770174490310	Franffurter Allgemeine	250	695	::News/Mags::News::Foreign Language::Germany
9770174490327	Frankfurter Allgemeine	250	695	::News/Mags::News::Foreign Language::Germany
9770174490525	Frankfurter	280	695	::News/Mags::News::Foreign Language::Germany
9770174490624	Frankfurter Allgemeine Zeitung	290	695	::News/Mags::News::Foreign Language::Germany
9770174490648	Fra	290	695	::News/Mags::News::Foreign Language::Germany
9770182585510	Le Figaro	150	694	::News/Mags::News::Foreign Language::France
9770182585527	Le Figaro	150	694	::News/Mags::News::Foreign Language::France
9770182585541	Le Figaro	150	694	::News/Mags::News::Foreign Language::France
9770182585558	Le Figero	150	694	::News/Mags::News::Foreign Language::France
9770182585565	Le Figaro	150	694	::News/Mags::News::Foreign Language::France
9770182585619	Le Figaro	160	694	::News/Mags::News::Foreign Language::France
9770182585626	Le Figaro	160	694	::News/Mags::News::Foreign Language::France
9770182585657	Le Figaro	160	694	::News/Mags::News::Foreign Language::France
9770182585664	Le Figaro	160	694	::News/Mags::News::Foreign Language::France
9770182585718	Le Figaro Mon	170	694	::News/Mags::News::Foreign Language::France
9770182585725	Le Figaro Tue	170	694	::News/Mags::News::Foreign Language::France
9770182585732	Le Firgaro	170	694	::News/Mags::News::Foreign Language::France
9770182585749	Le Figaro Thu	170	694	::News/Mags::News::Foreign Language::France
9770182585756	Le Figaro Fri	170	694	::News/Mags::News::Foreign Language::France
9770182585763	Le Figaro Sat	170	694	::News/Mags::News::Foreign Language::France
9770182585831	Lefigaro	180	694	::News/Mags::News::Foreign Language::France
9770182585848	Le Figaro	180	694	::News/Mags::News::Foreign Language::France
9770182585855	Le Figaro	180	694	::News/Mags::News::Foreign Language::France
9770182585862	Le Figaro	180	694	::News/Mags::News::Foreign Language::France
9770191096984	Yoga Journal	450	540	::News/Mags::Magazines::Leisure Interests::General Health & Fitness
9770191096991	Yoga Journal	450	540	::News/Mags::Magazines::Leisure Interests::General Health & Fitness
9770194693036	Velvet	999	572	::News/Mags::Magazines::Magazines: Adult::Top Shelf General
9770199002048	True Romance	200	681	::News/Mags::Magazines::Womens Interest::Romantic Fiction
9770204047118	Argumenti Fakti	190	504	::News/Mags::Magazines::Foreign Language::Other Language
9770209989323	Chat Spcl	86	689	::News/Mags::Magazines::Womens Interest::Womens Weeklies
9770214388096	Hello	200	689	::News/Mags::Magazines::Womens Interest::Womens Weeklies
9770214388119	Hello Magazine	100	689	::News/Mags::Magazines::Womens Interest::Womens Weeklies
9770214388492	Hello	100	689	::News/Mags::Magazines::Womens Interest::Womens Weeklies
9770214388508	Hello	150	689	::News/Mags::Magazines::Womens Interest::Womens Weeklies
9770214388980	Hello	250	689	::News/Mags::Magazines::Womens Interest::Womens Weeklies
9770214389024	Hola	295	507	::News/Mags::Magazines::Foreign Language::Spain
9770242306277	Le Journal	150	694	::News/Mags::News::Foreign Language::France
9770242306376	Journal De France	170	694	::News/Mags::News::Foreign Language::France
9770242306574	Le Journal	190	694	::News/Mags::News::Foreign Language::France
9770260300981	Smash Hits	250	601	::News/Mags::Magazines::Music::Pop
9770260342165	Sing Tao Sat	100	698	::News/Mags::News::Foreign Language::Other Language
9770260496097	Fighters	375	654	::News/Mags::Magazines::Sport::Ring / Combat Sport
9770261222053	Puzzle Monthly	199	632	::News/Mags::Magazines::Puzzles::Mixed Content
9770261222060	Puzzle Monthly	199	632	::News/Mags::Magazines::Puzzles::Mixed Content
9770261264084	True Crime Monthly	260	512	::News/Mags::Magazines::General Interest::Crime
9770261264091	True Crime Monthly	280	512	::News/Mags::Magazines::General Interest::Crime
9770261264107	True Crime	290	512	::News/Mags::Magazines::General Interest::Crime
9770261307118	The Guardian	300	691	::News/Mags::News::National
9770261307125	The Guardian Tuesday	90	691	::News/Mags::News::National
9770261307149	The Guardian	90	691	::News/Mags::News::National
9770261307156	The Guardian	90	691	::News/Mags::News::National
9770261307217	The Guardian	80	691	::News/Mags::News::National
9770261307224	The Guardian	80	691	::News/Mags::News::National
9770261307248	The Guardian	80	691	::News/Mags::News::National
9770261307255	Guardian Fri	80	691	::News/Mags::News::National
9770261307316	The Guardian Mon	190	691	::News/Mags::News::National
9770261307323	The Guardian Tue	100	691	::News/Mags::News::National
9770261307347	The Guardian Thu	100	691	::News/Mags::News::National
9770261307354	The Guardian	100	691	::News/Mags::News::National
9770261307538	Theguardian	120	691	::News/Mags::News::National
9770261307637	The Guardien	180	691	::News/Mags::News::National
9770261307668	The Guardian Sat	170	691	::News/Mags::News::National
9770261307736	The Guardian 140	140	691	::News/Mags::News::National
9770261307866	Guardian Sat	160	691	::News/Mags::News::National
9770261307934	Theguardian	160	691	::News/Mags::News::National
9770261307965	Guardian Sat	190	691	::News/Mags::News::National
9770261311153	Investors Chronicle	360	605	::News/Mags::Magazines::News & Current Affairs::Business & Finance
9770261311184	Investor Chrinicle	410	605	::News/Mags::Magazines::News & Current Affairs::Business & Finance
9770261311917	Investors Chronicle 	495	605	::News/Mags::Magazines::News & Current Affairs::Business & Finance
9770261313034	Ecologist	350	610	::News/Mags::Magazines::News & Current Affairs::Science
9770262026254	My	99	689	::News/Mags::Magazines::Womens Interest::Womens Weeklies
9770262213135	Vogue	370	686	::News/Mags::Magazines::Womens Interest::Womens Lifestyle / Fashion
9770262213142	Vogue	380	686	::News/Mags::Magazines::Womens Interest::Womens Lifestyle / Fashion
9770262213159	Vogue Uk	390	686	::News/Mags::Magazines::Womens Interest::Womens Lifestyle / Fashion
9770262213166	Vogue Uk	400	686	::News/Mags::Magazines::Womens Interest::Womens Lifestyle / Fashion
9770262213173	Vogue	410	686	::News/Mags::Magazines::Womens Interest::Womens Lifestyle / Fashion
9770262213968	Vogue	350	686	::News/Mags::Magazines::Womens Interest::Womens Lifestyle / Fashion
9770262213975	Vogue	300	686	::News/Mags::Magazines::Womens Interest::Womens Lifestyle / Fashion
9770262213982	Vogue	399	686	::News/Mags::Magazines::Womens Interest::Womens Lifestyle / Fashion
9770262213999	Vough	200	686	::News/Mags::Magazines::Womens Interest::Womens Lifestyle / Fashion
9770262227125	Choice Magazine	270	518	::News/Mags::Magazines::General Interest::Retirement
9770262238176	Peoples Friend	70	689	::News/Mags::Magazines::Womens Interest::Womens Weeklies
9770262238183	Peoples Friend	74	689	::News/Mags::Magazines::Womens Interest::Womens Weeklies
9770262238206	The Ppls Friend	82	689	::News/Mags::Magazines::Womens Interest::Womens Weeklies
9770262238213	The Pepole Friend	85	689	::News/Mags::Magazines::Womens Interest::Womens Weeklies
9770262238220	The Peoples Friend	90	689	::News/Mags::Magazines::Womens Interest::Womens Weeklies
9770262238237	The Peoples.Friend	95	689	::News/Mags::Magazines::Womens Interest::Womens Weeklies
9770262238251	The Peoples Friend	99	689	::News/Mags::Magazines::Womens Interest::Womens Weeklies
9770262238893	The Peoples Friend	105	689	::News/Mags::Magazines::Womens Interest::Womens Weeklies
9770262238909	Peoples Friend	200	689	::News/Mags::Magazines::Womens Interest::Womens Weeklies
9770262238916	Peoples Friend	99	689	::News/Mags::Magazines::Womens Interest::Womens Weeklies
9770262238923	Peoples Friennd	95	689	::News/Mags::Magazines::Womens Interest::Womens Weeklies
9770262238930	The Prople Friend	170	689	::News/Mags::Magazines::Womens Interest::Womens Weeklies
9770262238947	Peoples Friend	88	689	::News/Mags::Magazines::Womens Interest::Womens Weeklies
9770262238954	The Peoples Friend	160	689	::News/Mags::Magazines::Womens Interest::Womens Weeklies
9770262238961	Peoples Friend Spl	145	689	::News/Mags::Magazines::Womens Interest::Womens Weeklies
9770262238978	Peoples Friend	140	689	::News/Mags::Magazines::Womens Interest::Womens Weeklies
9770262246171	Beano	85	478	::News/Mags::Magazines::Comics & Teenage::Comics
9770262246188	Beano	99	478	::News/Mags::Magazines::Comics & Teenage::Comics
9770262246195	Beano	125	478	::News/Mags::Magazines::Comics & Teenage::Comics
9770262246201	Beano Magazine	135	478	::News/Mags::Magazines::Comics & Teenage::Comics
9770262246218	Beno	150	478	::News/Mags::Magazines::Comics & Teenage::Comics
9770262246232	Benno	220	478	::News/Mags::Magazines::Comics & Teenage::Comics
9770262246249	Beano	250	478	::News/Mags::Magazines::Comics & Teenage::Comics
9770262246911	Beano Christmas	499	478	::News/Mags::Magazines::Comics & Teenage::Comics
9770262246928	Beano	399	478	::News/Mags::Magazines::Comics & Teenage::Comics
9770262246935	Beano	225	478	::News/Mags::Magazines::Comics & Teenage::Comics
9770262246942	Beano Special	250	478	::News/Mags::Magazines::Comics & Teenage::Comics
9770262246966	Beano	150	478	::News/Mags::Magazines::Comics & Teenage::Comics
9770262246973	Beano	199	478	::News/Mags::Magazines::Comics & Teenage::Comics
9770262262195	Commando For Action Adventure	150	478	::News/Mags::Magazines::Comics & Teenage::Comics
9770262280175	Dandy	130	478	::News/Mags::Magazines::Comics & Teenage::Comics
9770262280182	Dandy	199	478	::News/Mags::Magazines::Comics & Teenage::Comics
9770262280199	Dandy Xtreme	225	478	::News/Mags::Magazines::Comics & Teenage::Comics
9770262280205	Dandy	250	478	::News/Mags::Magazines::Comics & Teenage::Comics
9770262280212	Dandy	150	478	::News/Mags::Magazines::Comics & Teenage::Comics
9770262280229	Dandy	199	478	::News/Mags::Magazines::Comics & Teenage::Comics
9770262280601	The Dandy 75Th	399	478	::News/Mags::Magazines::Comics & Teenage::Comics
9770262280939	The Dandy	250	478	::News/Mags::Magazines::Comics & Teenage::Comics
9770262280946	Dandy Special	399	478	::News/Mags::Magazines::Comics & Teenage::Comics
9770262280960	Magazin	275	478	::News/Mags::Magazines::Comics & Teenage::Comics
9770262280977	Dandy	260	478	::News/Mags::Magazines::Comics & Teenage::Comics
9770262280984	Dandy	299	478	::News/Mags::Magazines::Comics & Teenage::Comics
9770262280991	Dandy	250	478	::News/Mags::Magazines::Comics & Teenage::Comics
9770262284159	2000 Ad	190	478	::News/Mags::Magazines::Comics & Teenage::Comics
9770262284975	2000Ad Prog 2011	450	478	::News/Mags::Magazines::Comics & Teenage::Comics
9770262284982	2000 Ad	420	478	::News/Mags::Magazines::Comics & Teenage::Comics
9770262304017	Evening Telegraph	40	401	::News/Mags::News::Local
9770262304024	Evening Telegraph 1St Edition	40	401	::News/Mags::News::Local
9770262304048	Evetele	40	401	::News/Mags::News::Local
9770262304055	Tele 1St Ed	40	401	::News/Mags::News::Local
9770262357082	I-D	400	576	::News/Mags::Magazines::Mens Lifestyle::General Lifestyle
9770262357105	I-D	550	576	::News/Mags::Magazines::Mens Lifestyle::General Lifestyle
9770262413092	True Detectivemagazine	280	512	::News/Mags::Magazines::General Interest::Crime
9770262413108	True Detective	290	512	::News/Mags::Magazines::General Interest::Crime
9770262413115	Truedetective	300	512	::News/Mags::Magazines::General Interest::Crime
9770262414082	Master Detectives	260	512	::News/Mags::Magazines::General Interest::Crime
9770262414099	Master Detective	280	512	::News/Mags::Magazines::General Interest::Crime
9770262414105	Master Detectives	290	512	::News/Mags::Magazines::General Interest::Crime
9770262414112	Master Detective	300	512	::News/Mags::Magazines::General Interest::Crime
9770262562141	Dirt Bike Rider	350	582	::News/Mags::Magazines::Motorcycling::Sport
9770262562158	Dirt Bike Rider	375	582	::News/Mags::Magazines::Motorcycling::Sport
9770262562165	Dirt Bike Rider	385	582	::News/Mags::Magazines::Motorcycling::Sport
9770262580190	Practical Fishkeeping	350	551	::News/Mags::Magazines::Leisure Interests::Pets::Fish
9770262580206	Practical Fishkeeping	360	551	::News/Mags::Magazines::Leisure Interests::Pets::Fish
9770262580213	Practical Fishkeeping	380	551	::News/Mags::Magazines::Leisure Interests::Pets::Fish
9770262580220	Practical Fishkeeping	395	551	::News/Mags::Magazines::Leisure Interests::Pets::Fish
9770262580237	Practical Fishkeeping	410	551	::News/Mags::Magazines::Leisure Interests::Pets::Fish
9770262662131	Kerrang!	210	598	::News/Mags::Magazines::Music::Heavy Metal
9770262662148	Kerrang!	210	598	::News/Mags::Magazines::Music::Heavy Metal
9770262662919	Kerrang!	230	598	::News/Mags::Magazines::Music::Heavy Metal
